client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
8796693fb19970eda73c742a411fd9fdea613f4d64d9a3b5e6c756fa7dc6648f34705ff8b294fa3543663ed6b1b6ab6f5cc2e37f278ab0b112aaa9c2de33aa20	common_voice_en_38024701.mp3	The most prominent gimmick was the Hustle Alarm.	0	0	fifties	female	United States English		en	
8796693fb19970eda73c742a411fd9fdea613f4d64d9a3b5e6c756fa7dc6648f34705ff8b294fa3543663ed6b1b6ab6f5cc2e37f278ab0b112aaa9c2de33aa20	common_voice_en_38024702.mp3	The Rosetta Stone was produced during his reign as an adult.	0	0	fifties	female	United States English		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38024775.mp3	Then alternated sites between Atlanta and Chicago.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38024777.mp3	His professional relationship with Ross continued by writing material for her stage act.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38024778.mp3	By that time the youth wing was in bad shape.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38024780.mp3	The village primary school is Saint Mary's Church of England Primary School.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38024784.mp3	These stop codons are called the stop signal.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38024788.mp3	There are included tools to reduce spam effects.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38024789.mp3	Three if one didn't hurry.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38024791.mp3	The performance featured JoJo performing with several back up dancers.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38024792.mp3	She was the granddaughter of former Governor Jonathan Worth.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38024797.mp3	An appeal was subsequently dismissed.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38024800.mp3	This is no longer possible.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38024803.mp3	Thailand sent six boxers to Athens.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38024806.mp3	The township is the home of Messiah College.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025090.mp3	It is the town's major tourist attraction.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025091.mp3	Phillips County is divided into twenty-five townships.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025100.mp3	Road Racing World Championship season.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025102.mp3	All you leave is the guts.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025104.mp3	She tells them to strip, and as they do, she heals her gunshot wounds.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025111.mp3	It had dark brown hair compared to other wild wolves.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025114.mp3	Her other functions include friendship and prophecy.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025115.mp3	The countries have six border crossings between them.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025118.mp3	Asha is the second Asian to win the crown.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025126.mp3	The lake variant is also banned from use in the United States.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025127.mp3	He has cited The Smashing Pumpkins as his favorite band.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025129.mp3	They tend to bury into them.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025130.mp3	It also covers the removal of such material from the deceased.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025132.mp3	The station master's house on Station Road survives.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025133.mp3	The Transporter had sliding front doors.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025142.mp3	Very few images of the track exist today.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025143.mp3	Four nations participated in two events in polo.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025144.mp3	The restaurant was operated under a joint venture with Regent Inns.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025145.mp3	Since then there has been on and off effort to reactivate the line.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025151.mp3	It is maintained by Stanford University.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025152.mp3	The submitted papers are peer-reviewed in a single-blind process.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025159.mp3	The following terms may be used pretty much at random.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025161.mp3	The Council had no such breach in its continuity.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025162.mp3	In these cases it is typically called product tying.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025164.mp3	All the morning long she thought of Paul.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025165.mp3	Speculation and fascination spark imaginations about the source.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025182.mp3	Birds are the principal prey.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025183.mp3	Hence the House Leadership used the suspension calendar to do so.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025184.mp3	Lines without a line number are executed immediately.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025185.mp3	She's one of my favourite singers of all time, he explained.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025186.mp3	The wire and the battery may become hot if operated continuously.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025187.mp3	Pretty much every character she encounters, they're not really on her side.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025190.mp3	It is written in C and Java.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025194.mp3	The matter was referred to the House of Commons.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025196.mp3	Thank you for everything.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025197.mp3	All tracks were remastered from the original master tapes.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025198.mp3	According to him, this tragedy helped him in wrestling.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025204.mp3	Finished university.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025205.mp3	They met through the internet.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025206.mp3	It's no more difficult than that!	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025208.mp3	Both sides blamed each other for stalling the process.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025209.mp3	This section also houses a collection of ceremonial and military arms.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025210.mp3	His seat remained vacant.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025212.mp3	This is a typical local station with four tracks and two side platforms.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025213.mp3	He also competed in independent leagues.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025215.mp3	The venue also hosts occasional concerts by popular artists.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025216.mp3	The ban has since been lifted.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025221.mp3	Only a path was considered for the scalar above.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025222.mp3	However, the group dropped off these dates as new year broke.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025224.mp3	This final was abandoned and replayed much later.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
ab43bbde8dd98948b7e6b8393d966519e92744fd96172349c9d20cd1247a67a9e41415818b1ab8f0c456d23244cf15a1188a078707b96a3a8476783890c4a42f	common_voice_en_38025225.mp3	More recently, he has derived his income by being a landlord.	0	0	thirties	female	Southern African (South Africa, Zimbabwe, Namibia)		en	
